date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:39:23	4151/4151	---M--	200	added ('OK')	text/plain	etag:%2293d0bf1ed9daec6b7477c2d96fc77be4%22	https://www.amazon.com/robots.txt		(from )
08:39:25	614551/614551	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:22%20GMT	https://www.amazon.com/	C:/My%20Web%20Sites/amazon/www.amazon.com/index.html	(from )
08:39:25	421755/421755	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2008%20Jul%202024%2005:39:23%20GMT	https://www.amazon.com/service-worker.js	C:/My%20Web%20Sites/amazon/www.amazon.com/service-worker.js	(from https://www.amazon.com/)
08:39:25	196224/196224	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2016:54:02%20GMT	https://m.media-amazon.com/images/I/11EIQ5IGqaL._RC|01e5ncglxyL.css,01lF2n-pPaL.css,41SwWPpN5yL.css,31+Z83i6adL.css,01IWMurvs8L.css,01ToTiqCP7L.css,01qPl4hxayL.css,01ITNc8rK9L.css,413Vvv3GONL.css,11TIuySqr6L.css,01Rw4F+QU6L.css,11j54vTBQxL.css,01pbKJp5dbL.css,01IdKcBuAdL.css,01y-XAlI+2L.css,213SZJ8Z+PL.css,01oDR3IULNL.css,51qPa7JG96L.css,01XPHJk60-L.css,01dmkcyJuIL.css,01B9+-hVWxL.css,21Ol27dM9tL.css,11JRZ3s9niL.css,21wA+jAxKjL.css,11U8GXfhueL.css,01CFUgsA-YL.css,316CD+csp-L.css,116t+WD27UL.css,11uWFHlOmWL.css,11v8YDG4ifL.css,11otOAnaYoL.css,01FwL+mJQOL.css,11NDsgnHEZL.css,21RE+gQIxcL.css,11CLXYZ6DRL.css,012f1fcyibL.css,21w-O41p+SL.css,11XH+76vMZL.css,11hvENnYNUL.css,11FRI-QT39L.css,01890+Vwk8L.css,01864Lq457L.css,01cbS3UK11L.css,21F85am0yFL.css,01ySiGRmxlL.css,016Sx2kF1+L.css_.css?AUIClients/AmazonUI	C:/My%20Web%20Sites/amazon/m.media-amazon.com/images/I/11EIQ5IGqaL._RC_01e5ncglxyL.css,01lF2n-pPaL.css,41SwWPpN5yL.css,31+Z83i6adL.css,01IWMurvs8L.css,01ToTiqCP7L.css,01qPl4hxayL.css,01ITNc8rK9L.css,413Vvv3GONL.css,11TIuySqr6L.css,01Rw4F+QU	(from https://www.amazon.com/)
08:39:25	1684/1684	---MCZ	404	error ('Not%20Found')	text/html	etag:%22694-61796b2966d40-gzip%22	https://www.amazon.com/@c/	C:/My%20Web%20Sites/amazon/www.amazon.com/@c/index.html	(from https://www.amazon.com/)
08:39:26	93236/93236	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2001%20May%202024%2019:42:09%20GMT	https://m.media-amazon.com/images/I/61xJcNKKLXL.js?AUIClients/AmazonUIjQuery	C:/My%20Web%20Sites/amazon/m.media-amazon.com/images/I/61xJcNKKLXLdce7.js	(from https://www.amazon.com/)
08:39:26	1684/1684	---MCZ	404	error ('Not%20Found')	text/html	etag:%22694-61796b2966d40-gzip%22	https://www.amazon.com/sp.load.js	C:/My%20Web%20Sites/amazon/www.amazon.com/sp.load.js	(from https://www.amazon.com/)
08:39:26	52976/52976	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2027%20Dec%202023%2003:11:14%20GMT	https://m.media-amazon.com/images/I/51BqsgbDI7L.js?AUIClients/CardJsRuntimeBuzzCopyBuild	C:/My%20Web%20Sites/amazon/m.media-amazon.com/images/I/51BqsgbDI7L4221.js	(from https://www.amazon.com/)
08:39:26	1684/1684	---MCZ	404	error ('Not%20Found')	text/html	etag:%22694-61796b2966d40-gzip%22	https://www.amazon.com/@m/	C:/My%20Web%20Sites/amazon/www.amazon.com/@m/index.html	(from https://www.amazon.com/)
08:39:26	14256/14256	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jun%202023%2022:09:04%20GMT	https://m.media-amazon.com/images/G/01/gno/sprites/nav-sprite-global-1x-reorg-privacy._CB587940754_.png	C:/My%20Web%20Sites/amazon/m.media-amazon.com/images/G/01/gno/sprites/nav-sprite-global-1x-reorg-privacy._CB587940754_.png	(from https://www.amazon.com/)
08:39:26	1698/1698	---M--	200	added ('OK')	image/gif	date:Fri,%2028%20May%202010%2022:22:17%20GMT	https://m.media-amazon.com/images/G/01/javascripts/lib/popover/images/snake._CB485935611_.gif	C:/My%20Web%20Sites/amazon/m.media-amazon.com/images/G/01/javascripts/lib/popover/images/snake._CB485935611_.gif	(from https://www.amazon.com/)
08:39:27	3565/3565	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2017:43:24%20GMT	https://m.media-amazon.com/images/G/01/gno/sprites/timeline_sprite_1x._CB485945973_.png	C:/My%20Web%20Sites/amazon/m.media-amazon.com/images/G/01/gno/sprites/timeline_sprite_1x._CB485945973_.png	(from https://www.amazon.com/)
08:39:27	1684/1684	---MCZ	404	error ('Not%20Found')	text/html	etag:%22694-61796b2966d40-gzip%22	https://www.amazon.com/@p/	C:/My%20Web%20Sites/amazon/www.amazon.com/@p/index.html	(from https://www.amazon.com/)
08:39:27	18042/18042	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Nov%202022%2001:52:16%20GMT	https://images-na.ssl-images-amazon.com/images/I/4171sdbgqbL.css?AUIClients/AmazonGatewayAuiAssets	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/I/4171sdbgqbL6243.css	(from https://www.amazon.com/)
08:39:27	372511/372511	---M-Z	200	added ('OK')	text/css	date:Tue,%2029%20Aug%202023%2018:22:47%20GMT	https://images-na.ssl-images-amazon.com/images/I/41-WpIOxHtL._RC|71P5VoG2PwL.css,415rb7zC-GL.css,11GB7tDtz6L.css,11cb452ZkFL.css,31MqpFX13CL.css,31YZpDCYJPL.css,21pkK7OQMnL.css,41yQj5y2obL.css,110Nj+wUGYL.css,31OvHRW+XiL.css,01R53xsjpjL.css,11EKggV-DlL.css,415g7iDx4VL.css,11qTzxZ0Y5L.css_.css?AUIClients/NavDesktopUberAsset&fgCRjLfd	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/I/41-WpIOxHtL._RC_71P5VoG2PwL.css,415rb7zC-GL.css,11GB7tDtz6L.css,11cb452ZkFL.css,31MqpFX13CL.css,31YZpDCYJPL.css,21pkK7OQMnL.css,41yQj5y2obL.css,110Nj+wUGYL.css,31OvHRW+XiL	(from https://www.amazon.com/)
08:39:28	676/676	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2008%20May%202019%2022:01:27%20GMT	https://images-na.ssl-images-amazon.com/images/I/01rGP6HIADL.js?AUIClients/GenericObservableJS	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/I/01rGP6HIADL864b.js	(from https://www.amazon.com/)
08:39:28	26743/26743	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2022%20Nov%202022%2019:56:01%20GMT	https://images-na.ssl-images-amazon.com/images/I/11y85pohsPL._RC|41JZmnaIUdL.js_.js?AUIClients/AmazonGatewayAuiAssets	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/I/11y85pohsPL._RC_41JZmnaIUdL.js_6243.js	(from https://www.amazon.com/)
08:39:28	10158/10158	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2012%20Feb%202024%2022:08:10%20GMT	https://images-na.ssl-images-amazon.com/images/I/31IkFoRynML.js?AUIClients/AmazonGatewayHerotatorJS	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/I/31IkFoRynML3d57.js	(from https://www.amazon.com/)
08:39:29	554829/554829	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2008%20Mar%202024%2009:32:00%20GMT	https://images-na.ssl-images-amazon.com/images/I/91dn5m6T1dL.js?AUIClients/VideoJsCardsBuzz	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/I/91dn5m6T1dLc8cc.js	(from https://www.amazon.com/)
08:39:29	17542/17542	---M--	200	added ('OK')	image/x-icon	etag:%224486-490c87c5a6340%22	https://www.amazon.com/favicon.ico	C:/My%20Web%20Sites/amazon/www.amazon.com/favicon.ico	(from https://www.amazon.com/)
08:39:29	1684/1684	---MCZ	404	error ('Not%20Found')	text/html	etag:%22694-61796b2966d40-gzip%22	https://www.amazon.com/$entities.set	C:/My%20Web%20Sites/amazon/www.amazon.com/$entities.set	(from https://www.amazon.com/)
08:39:29	1684/1684	---MCZ	404	error ('Not%20Found')	text/html	etag:%22694-61796b2966d40-gzip%22	https://www.amazon.com/POST	C:/My%20Web%20Sites/amazon/www.amazon.com/POST	(from https://www.amazon.com/)
08:39:29	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2012%20Sep%202008%2010:11:34%20GMT	https://m.media-amazon.com/images/G/01/x-locale/common/transparent-pixel._CB485935036_.gif	C:/My%20Web%20Sites/amazon/m.media-amazon.com/images/G/01/x-locale/common/transparent-pixel._CB485935036_.gif	(from https://www.amazon.com/)
08:39:30	557034/557034	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:28%20GMT	https://www.amazon.com/ref=nav_logo	C:/My%20Web%20Sites/amazon/www.amazon.com/ref=nav_logo.html	(from https://www.amazon.com/)
08:39:31	1888673/1888673	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:28%20GMT	https://www.amazon.com/customer-preferences/edit?ie=UTF8&preferencesReturnUrl=%2F&ref_=topnav_lang	C:/My%20Web%20Sites/amazon/www.amazon.com/customer-preferences/edit5187.html	(from https://www.amazon.com/)
08:39:31	0/0	---MCZ	302	error ('Found')	text/html	date:Mon,%2008%20Jul%202024%2005:39:29%20GMT	https://www.amazon.com/gp/css/order-history?ref_=nav_orders_first	C:/My%20Web%20Sites/amazon/www.amazon.com/gp/css/order-history4328	(from https://www.amazon.com/)
08:39:32	99153/99153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Jul%202024%2005:39:30%20GMT	https://www.amazon.com/gp/site-directory?ref_=nav_em_js_disabled	C:/My%20Web%20Sites/amazon/www.amazon.com/gp/site-directory4a22	(from https://www.amazon.com/)
08:39:32	0/0	---MCZ	302	error ('Found')	text/html	date:Mon,%2008%20Jul%202024%2005:39:30%20GMT	https://www.amazon.com/gp/help/customer/accessibility	C:/My%20Web%20Sites/amazon/www.amazon.com/gp/help/customer/accessibility	(from https://www.amazon.com/)
08:39:33	366749/366749	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:31%20GMT	https://www.amazon.com/stores/node/20648519011?channel=discovbar?field-lbr_brands_browse-bin=AmazonBasics&ref_=nav_cs_amazonbasics	C:/My%20Web%20Sites/amazon/www.amazon.com/stores/node/206485190117c0e.html	(from https://www.amazon.com/)
08:39:33	64/64	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Mon,%2008%20Jul%202024%2005:39:31%20GMT	https://www.amazon.com/gp/bestsellers/?ref_=nav_cs_bestsellers	C:/My%20Web%20Sites/amazon/www.amazon.com/gp/bestsellers/indexce73.html	(from https://www.amazon.com/)
08:39:34	278/278	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jul%202024%2005:39:32%20GMT	https://www.amazon.com/prime?ref_=nav_cs_primelink_nonmember	C:/My%20Web%20Sites/amazon/www.amazon.com/prime.184e3e.delayed	(from https://www.amazon.com/)
08:39:35	797272/797272	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:32%20GMT	https://www.amazon.com/deals?ref_=nav_cs_gb	C:/My%20Web%20Sites/amazon/www.amazon.com/dealsd89c.html	(from https://www.amazon.com/)
08:39:35	544378/544378	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:32%20GMT	https://www.amazon.com/gp/new-releases/?ref_=nav_cs_newreleases	C:/My%20Web%20Sites/amazon/www.amazon.com/gp/new-releases/index576c.html	(from https://www.amazon.com/)
08:39:36	297672/297672	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:33%20GMT	https://www.amazon.com/gp/help/customer/display.html?nodeId=508510&ref_=nav_cs_fs_hub_navbar_c	C:/My%20Web%20Sites/amazon/www.amazon.com/gp/help/customer/display364e.html	(from https://www.amazon.com/)
08:39:36	224768/224768	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:33%20GMT	https://www.amazon.com/music/player?ref_=nav_cs_music	C:/My%20Web%20Sites/amazon/www.amazon.com/music/playerf0d8.html	(from https://www.amazon.com/)
08:39:36	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jul%202024%2005:39:34%20GMT	https://www.amazon.com/gp/browse.html?node=16115931011&ref_=nav_cs_registry	C:/My%20Web%20Sites/amazon/www.amazon.com/gp/browse9c2e.html	(from https://www.amazon.com/)
08:39:37	333906/333906	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:35%20GMT	https://www.amazon.com/registries?ref_=nav_cs_registry&ref_=nav_cs_registry	C:/My%20Web%20Sites/amazon/www.amazon.com/registries901e.html	(from https://www.amazon.com/)
08:39:38	531848/531848	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:35%20GMT	https://www.amazon.com/home-garden-kitchen-furniture-bedding/b/?ie=UTF8&node=1055398&ref_=nav_cs_home	C:/My%20Web%20Sites/amazon/www.amazon.com/home-garden-kitchen-furniture-bedding/b/indexcfa3.html	(from https://www.amazon.com/)
08:39:38	302/302	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jul%202024%2005:39:35%20GMT	https://www.amazon.com/luxurystores?ref_=nav_cs_luxury	C:/My%20Web%20Sites/amazon/www.amazon.com/luxurystores.1ea2ac.delayed	(from https://www.amazon.com/)
08:39:43	385841/385841	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:36%20GMT	https://www.amazon.com/gift-cards/b/?ie=UTF8&node=2238192011&ref_=nav_cs_gc	C:/My%20Web%20Sites/amazon/www.amazon.com/gift-cards/b/indexb407.html	(from https://www.amazon.com/)
08:39:43	311167/311167	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:36%20GMT	https://www.amazon.com/Smart-Home/b/?ie=UTF8&node=6563140011&ref_=nav_cs_smart_home	C:/My%20Web%20Sites/amazon/www.amazon.com/Smart-Home/b/index7220.html	(from https://www.amazon.com/)
08:39:44	417252/417252	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:36%20GMT	https://www.amazon.com/books-used-books-textbooks/b/?ie=UTF8&node=283155&ref_=nav_cs_books	C:/My%20Web%20Sites/amazon/www.amazon.com/books-used-books-textbooks/b/index405e.html	(from https://www.amazon.com/)
08:39:45	764479/764479	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:37%20GMT	https://www.amazon.com/amazon-fashion/b/?ie=UTF8&node=7141123011&ref_=nav_cs_fashion	C:/My%20Web%20Sites/amazon/www.amazon.com/amazon-fashion/b/index2efd.html	(from https://www.amazon.com/)
08:39:45	521644/521644	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:42%20GMT	https://www.amazon.com/toys/b/?ie=UTF8&node=165793011&ref_=nav_cs_toys	C:/My%20Web%20Sites/amazon/www.amazon.com/toys/b/indexfba2.html	(from https://www.amazon.com/)
08:39:46	398258/398258	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:43%20GMT	https://www.amazon.com/b/?_encoding=UTF8&ld=AZUSSOA-sell&node=12766669011&ref_=nav_cs_sell	C:/My%20Web%20Sites/amazon/www.amazon.com/b/indexa5f9.html	(from https://www.amazon.com/)
08:39:50	269677/269677	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:44%20GMT	https://www.amazon.com/gcx/Gifts-for-Everyone/gfhz/?ref_=nav_cs_giftfinder	C:/My%20Web%20Sites/amazon/www.amazon.com/gcx/Gifts-for-Everyone/gfhz/index8a73.html	(from https://www.amazon.com/)
08:39:50	439778/439778	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:44%20GMT	https://www.amazon.com/gp/browse.html?node=73846268011&ref_=nav_cs_wwa	C:/My%20Web%20Sites/amazon/www.amazon.com/gp/browse35eb.html	(from https://www.amazon.com/)
08:39:51	465121/465121	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:45%20GMT	https://www.amazon.com/automotive-auto-truck-replacements-parts/b/?ie=UTF8&node=15684181&ref_=nav_cs_automotive	C:/My%20Web%20Sites/amazon/www.amazon.com/automotive-auto-truck-replacements-parts/b/indexe8d7.html	(from https://www.amazon.com/)
08:39:52	875671/875671	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:44%20GMT	https://www.amazon.com/Beauty-Makeup-Skin-Hair-Products/b/?ie=UTF8&node=3760911&ref_=nav_cs_beauty	C:/My%20Web%20Sites/amazon/www.amazon.com/Beauty-Makeup-Skin-Hair-Products/b/index2724.html	(from https://www.amazon.com/)
08:39:52	299/299	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jul%202024%2005:39:49%20GMT	https://www.amazon.com/coupons?ref_=nav_cs_coupons	C:/My%20Web%20Sites/amazon/www.amazon.com/coupons5b7d	(from https://www.amazon.com/)
08:39:53	534413/534413	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:49%20GMT	https://www.amazon.com/Tools-and-Home-Improvement/b/?ie=UTF8&node=228013&ref_=nav_cs_hi	C:/My%20Web%20Sites/amazon/www.amazon.com/Tools-and-Home-Improvement/b/index59b5.html	(from https://www.amazon.com/)
08:39:53	319333/319333	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:50%20GMT	https://www.amazon.com/computer-pc-hardware-accessories-add-ons/b/?ie=UTF8&node=541966&ref_=nav_cs_pc	C:/My%20Web%20Sites/amazon/www.amazon.com/computer-pc-hardware-accessories-add-ons/b/indexf06e.html	(from https://www.amazon.com/)
08:39:54	557874/557874	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:50%20GMT	https://www.amazon.com/health-personal-care-nutrition-fitness/b/?ie=UTF8&node=3760901&ref_=nav_cs_hpc	C:/My%20Web%20Sites/amazon/www.amazon.com/health-personal-care-nutrition-fitness/b/index222c.html	(from https://www.amazon.com/)
08:39:55	823039/823039	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:51%20GMT	https://www.amazon.com/sports-outdoors/b/?ie=UTF8&node=3375251&ref_=nav_cs_sports	C:/My%20Web%20Sites/amazon/www.amazon.com/sports-outdoors/b/index8885.html	(from https://www.amazon.com/)
08:39:56	91208/91208	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202024%2018:50:28%20GMT	https://m.media-amazon.com/images/I/61m5yY3o+cL._SX1500_.jpg	C:/My%20Web%20Sites/amazon/m.media-amazon.com/images/I/61m5yY3o+cL._SX1500_.jpg	(from https://www.amazon.com/)
08:39:56	541/541	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jul%202024%2005:39:53%20GMT	https://www.amazon.com/joinprime/?_encoding=UTF8&ref_=nav_swm_US_PD24_LU_GW_Desk_SWM_NPAEarlyDeals_ENES&pf_rd_p=a440a7bd-334f-4660-98a5-9cb744e44ef5&pf_rd_s=nav-sitewide-msg-text&pf_rd_t=4201&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_r=JD7Q0HZFW4CND0TFT631	C:/My%20Web%20Sites/amazon/www.amazon.com/joinprime/indexb7b6.html	(from https://www.amazon.com/)
08:39:56	1131100/1131100	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:53%20GMT	https://www.amazon.com/computer-video-games-hardware-accessories/b/?ie=UTF8&node=468642&ref_=nav_cs_video_games	C:/My%20Web%20Sites/amazon/www.amazon.com/computer-video-games-hardware-accessories/b/index765e.html	(from https://www.amazon.com/)
08:39:57	600034/600034	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:52%20GMT	https://www.amazon.com/pet-shops-dogs-cats-hamsters-kittens/b/?ie=UTF8&node=2619533011&ref_=nav_cs_pets	C:/My%20Web%20Sites/amazon/www.amazon.com/pet-shops-dogs-cats-hamsters-kittens/b/index4b54.html	(from https://www.amazon.com/)
08:39:57	517/517	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jul%202024%2005:39:55%20GMT	https://www.amazon.com/prime/?_encoding=UTF8&pd_rd_w=0XNKr&content-id=amzn1.sym.a879c237-9387-4e02-8277-320e4744ada7&pf_rd_p=a879c237-9387-4e02-8277-320e4744ada7&pf_rd_r=JD7Q0HZFW4CND0TFT631&pd_rd_wg=SOooY&pd_rd_r=189f26ea-e614-450a-ab35-be6711980c14&ref_=pd_hp_d_hero_unk	C:/My%20Web%20Sites/amazon/www.amazon.com/prime/index52b0.html	(from https://www.amazon.com/)
08:39:57	19726/19726	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202024%2001:04:52%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/BTSOTC/GW/CatCard/BTSOTC24_2274_Gateway_Desktop_Category_Card_4_Early_Save_on_School_Essentials_1x_379x304._SY304_CB557888479_.jpg	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/G/01/DiscoTec/2024/BTSOTC/GW/CatCard/BTSOTC24_2274_Gateway_Desktop_Category_Card_4_Early_Save_on_School_Essentials_1x_379x304._SY304_CB557888479_.jpg	(from https://www.amazon.com/)
08:39:58	480034/480034	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:55%20GMT	https://www.amazon.com/b/?_encoding=UTF8&node=121082095011&pd_rd_w=9QIh8&content-id=amzn1.sym.3c267e7c-1c02-4438-ae9d-b2ce8031f152&pf_rd_p=3c267e7c-1c02-4438-ae9d-b2ce8031f152&pf_rd_r=JD7Q0HZFW4CND0TFT631&pd_rd_wg=ASwWc&pd_rd_r=92935728-f00d-4661-9798-f8b25b6f85e5&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/amazon/www.amazon.com/b/index94ec.html	(from https://www.amazon.com/)
08:39:58	13181/13181	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Jun%202024%2018:05:19%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/Fashion_Discovery/3P_HOB_Marketing_Assets/LCM_Campaigns/379x304_Desktop_Olipop_Orange._SY304_CB553732275_.jpg	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/G/01/Fashion_Discovery/3P_HOB_Marketing_Assets/LCM_Campaigns/379x304_Desktop_Olipop_Orange._SY304_CB553732275_.jpg	(from https://www.amazon.com/)
08:39:58	299205/299205	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:56%20GMT	https://www.amazon.com/stores/page/E7C039B0-7C21-4C92-8533-919D5E3E5D8C&ref=sbm_td_bs/?_encoding=UTF8&pd_rd_w=HEnJe&content-id=amzn1.sym.c1821667-1731-4a16-9e14-a03029290512&pf_rd_p=c1821667-1731-4a16-9e14-a03029290512&pf_rd_r=JD7Q0HZFW4CND0TFT631&pd_rd_wg=ASwWc&pd_rd_r=92935728-f00d-4661-9798-f8b25b6f85e5&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/amazon/www.amazon.com/stores/page/E7C039B0-7C21-4C92-8533-919D5E3E5D8C&ref=sbm_td_bs/indexb023.html	(from https://www.amazon.com/)
08:39:58	6057/6057	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Apr%202024%2022:02:35%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2024/SITE_FLIPS/SP24/GW/MIDFLIP/DQC/SPR24_GW_Quad_Card_DT_8_MB_SE_Seasonal_Generic_ALL_1x._SY116_CB561960215_.jpg	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2024/SITE_FLIPS/SP24/GW/MIDFLIP/DQC/SPR24_GW_Quad_Card_DT_8_MB_SE_Seasonal_Generic_ALL_1x._SY116_CB561960215_.jpg	(from https://www.amazon.com/)
08:39:59	5917/5917	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Apr%202024%2022:02:35%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2024/SITE_FLIPS/SP24/GW/MIDFLIP/DQC/SPR24_GW_Quad_Card_DT_8_NW_Generic_W_1x._SY116_CB561960215_.jpg	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2024/SITE_FLIPS/SP24/GW/MIDFLIP/DQC/SPR24_GW_Quad_Card_DT_8_NW_Generic_W_1x._SY116_CB561960215_.jpg	(from https://www.amazon.com/)
08:39:59	5889/5889	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Apr%202024%2022:02:35%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2024/SITE_FLIPS/SP24/GW/MIDFLIP/DQC/SPR24_GW_Quad_Card_DT_8_MB_NE_Generic_M_1x._SY116_CB561960215_.jpg	C:/My%20Web%20Sites/amazon/images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2024/SITE_FLIPS/SP24/GW/MIDFLIP/DQC/SPR24_GW_Quad_Card_DT_8_MB_NE_Generic_M_1x._SY116_CB561960215_.jpg	(from https://www.amazon.com/)
08:40:00	760421/760421	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:57%20GMT	https://www.amazon.com/amazon-fashion/b/?_encoding=UTF8&ie=UTF8&node=7141123011&ref_=topnav_storetab_sl&pd_rd_w=oFVTR&content-id=amzn1.sym.8df45193-6fa0-48f0-94c6-22b1ca7b87d1&pf_rd_p=8df45193-6fa0-48f0-94c6-22b1ca7b87d1&pf_rd_r=JD7Q0HZFW4CND0TFT631&pd_rd_wg=ASwWc&pd_rd_r=92935728-f00d-4661-9798-f8b25b6f85e5	C:/My%20Web%20Sites/amazon/www.amazon.com/amazon-fashion/b/index2dd3.html	(from https://www.amazon.com/)
08:40:01	780090/780090	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:39:58%20GMT	https://www.amazon.com/Womens-Fashion/b/?_encoding=UTF8&ie=UTF8&node=7147440011&ref_=sv_sl_1&pd_rd_w=oFVTR&content-id=amzn1.sym.8df45193-6fa0-48f0-94c6-22b1ca7b87d1&pf_rd_p=8df45193-6fa0-48f0-94c6-22b1ca7b87d1&pf_rd_r=JD7Q0HZFW4CND0TFT631&pd_rd_wg=ASwWc&pd_rd_r=92935728-f00d-4661-9798-f8b25b6f85e5	C:/My%20Web%20Sites/amazon/www.amazon.com/Womens-Fashion/b/indexfe3f.html	(from https://www.amazon.com/)
